,smiles,tpsa
531,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCOCC3)c(F)cc2c1=O,71.77000000000001
532,CC(NS(=O)(=O)N(C)C)c1cccc(-n2cccn2)c1,67.23
533,Cn1ccnc1C1CCCN(C(=O)c2cc(F)cc(F)c2)C1,38.13
534,Cc1ccc(CNC(=O)NCC(c2ccco2)[NH+](C)C)cn1,71.6
535,CC(=O)NCC1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,63.24
536,COCC1CNC(C)CN1CC(=O)N1CC(C)(C)c2cnc(C(C)(F)F)cc21,57.7
537,Cc1ccc(CN2CC(C(=O)N3CC=C(c4ccccc4)CC3)CC2=O)cc1,40.620000000000005
538,N#CCC(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,77.83000000000001
539,CSCC(C)C(=O)NC1CC(=O)N(C)C1c1ccc(Cl)cc1,49.41
540,CC(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(Br)cc2)CC1,45.17
541,CCOC(=O)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,45.67
542,COc1ccc(CNC(=O)CCCN2C(=O)COc3ccc(C)cc32)cc1,67.87
543,O=C(CC1CN(Cc2ccccc2)CCO1)NC1CCSCC1,41.57
544,O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN(C2CCC(C3C=CCO3)CC2)C1,79.38
545,CC(=O)NCC1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1,113.14
546,C[NH2+]C(C)c1ccc(N2CCC(OC)CC2)cc1,29.08
547,O=C(Nc1cc(-c2cc3c([nH]2)C2(CCCNC2)CNC3=O)ccn1)c1cc(F)cc(F)c1,98.91
548,C=Cc1cc(C#N)cc(Nc2nc(NC3CC3)c3ncc(C#N)n3n2)c1Cl,114.71999999999998
549,Cc1cc2c(N3CCCC(C(=O)NCCCc4ccccc4)C3)[nH+]ccc2s1,46.48
550,Cc1ccc(Nc2nc(N)nc(CN3CCN(C)CC3)n2)cc1,83.19999999999999
551,CC(C)C(=O)NCC(c1ccc2c(c1)OCO2)N1CCOCC1,60.03
552,COC(=O)N1CCC[NH+](C(C)c2nc(-c3cccc(C(F)(F)F)c3)no2)CC1,72.9
553,CCN1Cc2cccc(C(=O)Nc3ccc(F)cc3)c2C1=O,49.41
554,CC1CC1Nc1nc(Br)cn2ccnc12,42.22
555,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2cccc(C(=O)NC3CC3)c2)cc1,85.25
556,CC[NH+](CCNCc1nc2ccccc2n1C)C(C)C,34.29
557,C=CCNC(=O)C1CC2Cn3c(nc4cc(Cl)c(Cl)cc43)C2N1C,50.16
558,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CN)C3)cc21,88.56
559,CCc1ccc(CC(C#N)NC(=O)C2NC3CCC2C3)cc1,64.92
560,COc1ccc2c3c1OC1C4(OC)C=CC5(CC4c4nnc(O)o4)C(C2)N(C)CCC315,90.08
561,CC(=O)NC(C)c1ccc(OC2CCN(c3ccc(C4CC4)cn3)C2)cc1,54.46
562,CC(CO)C(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,54.37
563,CCc1cc(Nc2cc(=O)n(CC(C)=O)c(=O)[nH]2)ccc1C,83.96000000000001
564,CC1CCCN1CCc1ccc2nc(-c3ccsc3)ccc2c1,16.130000000000003
565,COc1cc(N(C)C)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)C1,44.81
566,CC(=O)Nc1ccccc1C(=O)NCC1CCCO1,67.43
567,CCOc1ccc(N2CC(C(=O)Nc3cccnc3)CC2=O)cc1,71.53
568,CC(C)(C)N(CC(=O)[O-])C(=O)c1ccc(N)cc1,86.46000000000001
569,CC(=O)NC1=CC(=O)c2ccc(-c3ccccn3)nc2C1=O,89.02000000000001
570,Cn1c(CC(=O)NNC(=O)C2CC3CCC2C3)nc2ccccc21,76.02000000000001
571,CCCN(C(C)C)C(C[NH3+])c1ccc(Br)cc1F,30.880000000000003
572,CCC(=O)Nc1cnc(NC(=O)c2cccc(F)c2)cc1C,71.09
573,CCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,91.96
574,O=C(Nc1ccccc1Br)NC1CCN(c2ccccn2)C1,57.260000000000005
575,Oc1ccc2c3c1OC1c4[nH]c5cc(-c6ccccc6)ccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,68.72
576,COC1Cc2sc(Cl)cc2C2(CCN(Cc3ccccc3)CC2)O1,21.700000000000003
577,CCNC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,45.23
578,Cc1cccc(NC(=O)NC(C)c2ccccc2)c1,41.13
579,CC1C(=O)[NH+]=c2ccccc2=C1C(=O)N1CCC(c2ccccc2)CC1,51.35
580,Cc1cc(C[NH+]2CCC2(C)C)ccc1-n1cncn1,35.150000000000006
581,OC(COc1cccc2ncccc12)CN1CCN(Cc2ccccc2)CC1,48.830000000000005
582,O=C(NCCc1ccccc1F)C1CCC(=O)N(Cc2ccccc2F)C1,49.41
583,Cc1ccc(C(C)Nc2nccc(N3C(=O)OCC3C(C)C)n2)cc1,67.35000000000001
584,Cc1ccc(CN2CCC(NC(=O)c3cccnc3)C(O)C2)s1,65.46000000000001
585,Cc1ccccc1C(=O)Nc1ccccc1C(=O)NC1CC1,58.2
586,O=C(Nc1ccon1)C1CCN(c2cc(-n3ccnc3)ncn2)CC1,101.97
587,CN1CC=C(c2ccccc2Cc2ccccc2)CC1,3.24
588,CCOC(=O)Cc1csc(NC(=O)c2ccccc2F)n1,68.28999999999999
589,Cc1csc(C(C#N)C(=O)C2(Cc3cccc(Cl)c3)CCCC2)n1,53.75
590,O=C(Nc1ccccc1OCC1CC1)c1cnccn1,64.11
591,O=C(O)c1cn(C2CC2)c2cc(NC3CC3)c(F)cc2c1=O,71.33
592,COc1cccc(OC)c1OCCNCC1COc2cccc(O)c2O1,78.41000000000001
593,CCc1nccn1S(=O)(=O)c1ccc(C)c(C)c1,51.96
594,CC([NH2+]C1c2ccccc2CC1C)c1ccncc1,29.5
595,N#Cc1ccc2[nH]cc(CCC3CCCN3)c2c1,51.61
596,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1ccccc1C,84.94
597,Cc1cc(OC2CCN(C)CC2)cc(C)c1-c1cccc(COc2ccc3c(c2)OCC3CC(=O)O)c1,68.23
598,CC(C)Nc1ncccc1C(=O)NCc1ccnn1C,71.84
599,COC1=CC(c2ccccc2)=NC1=Cc1[nH]c(C)cc1C,37.38
600,CN1CCN(CC=C2c3ccccc3COc3ccc(C(=O)O)cc32)CC1,53.010000000000005
601,Oc1nc2ccccc2n1C1CCN(C(c2nnnn2Cc2ccccc2)C2CC2)CC1,84.89000000000001
602,CC(C)C(C)NC(=O)C1CCN(c2ccc3nncn3n2)CC1,75.42
603,COC(=O)c1sccc1Oc1ccc(C(F)(F)F)cc1NC=C(C#N)C#N,95.14
604,CCOc1cccc(C[NH+]2CCCC(c3[nH]ncc3-c3ccc(Cl)cc3)C2)c1O,62.58
605,COc1ccc(OC)c(-c2ccc(O)c(CNCCCN(C)C)c2)c1,53.96
606,CC(C)(C)CC1NC(C(N)=O)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,84.22
607,COc1ccc(NC(C)=O)cc1NC(=O)c1ccc(Cl)cc1,67.43
608,Cc1cc(C[NH2+]C(c2ccccn2)C2CCCC2)ccc1F,29.5
609,O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCOCC1,83.12
610,O=C(NCc1ccco1)Nc1ccccc1Cl,54.27
611,Cc1ccc(S(=O)(=O)NCC[NH+](C)C2CCCCC2)cc1,50.61
612,CCCNC(=O)c1cc(-c2ccc3c(c2)OCO3)on1,73.59
613,CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,41.99
614,COc1ccccc1N1CCN(CC(O)COc2ccc(C)cc2C(C)(C)C)CC1,45.17
615,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC1CCCN1)C2,71.25
616,C=CCC1C(=O)NC2CCN(C(=O)OCc3ccccc3)C21,58.64
617,CC(Oc1ccc(Oc2ccccc2)cc1)C(=O)[O-],58.59
618,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(CNC(=O)C(C)C)CC1,93.89
619,CCOc1cccc2sc(N(Cc3ccccn3)C(=O)c3ccc(OC)cc3)nc12,64.55
620,C#CCN1CCN(C(=O)c2c(F)cc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,88.24
621,CC(=O)Nc1cccc(C(=O)Nc2ccc(Oc3ccccc3C#N)cc2)c1,91.22
622,COc1ccc(NC(=O)C2(C)CCN2Cc2ccccc2Cl)cc1OC,50.8
623,NC(=S)NN=Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,123.71
624,Cc1[nH]ncc1CCCNC(=O)N1CCCC1C1CCCC1,61.02
625,CN(C)C1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,65.78
626,O=C(CCN1CCN(c2ccccc2)CC1)Nc1ccccc1,35.580000000000005
627,COc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,68.53
628,COC(=O)C=C1C(=O)N(c2nc3ccccc3s2)C(=S)N1c1ccc(F)cc1,62.74000000000001
629,CN(c1ccc([N+]#N)cc1)C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,84.32000000000001
630,Cc1cccc(Nc2ccccc2C(=O)NNC(=O)NCC2CCCO2)c1C,91.49
631,O=C(O)c1ccc(OCc2ccc(F)cc2)cc1,46.53
632,CC(C)CC(=O)C(O)(Cn1cncn1)c1ccc(Cl)cc1,68.00999999999999
633,COC1(C)CC(N(C)C(=O)NCC(C)Cn2nc(C)cc2C)C1(C)C,59.39
634,Cc1cccc(CNc2ccc3c(c2)OCO3)c1,30.49
635,COc1ccc(C2Nc3nonc3NC3=C2C(=O)CC(c2cccs2)C3)c(OC)c1,98.51
636,CNS(=O)(=O)c1cccc(C(=O)Nc2cccc(Cl)c2)c1,75.27
637,Cc1ccc(NC(=O)c2ccccc2)cc1NC(=O)c1ccc(Cl)cc1,58.2
638,CN1CCC23c4c5ccc(O)c4OC2C(NCC(=O)O)CCC3(OCCCc2ccccc2)C1C5,91.26
639,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,88.24000000000001
640,CC(C)n1ncc2c(C(=O)Oc3cccnc3Br)cc(C3CC3)nc21,69.9
641,CC(=O)N1N=C(c2ccccc2O)CC1c1ccc(O)cc1,73.13000000000001
642,O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCOCC1,83.12
643,CC(c1ccc(-n2cncn2)cc1)N(C)C(=O)NCC1CC=CCC1,63.05
644,CC(NC(=O)NCC1CCCN(c2ncccn2)C1)c1ccccc1,70.15
645,O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(Cl)ccc1O,49.33
646,N#Cc1cccc(NNC(=O)NCc2cn3cc(Cl)ccc3n2)c1,94.25
647,CCc1ccc(C(=O)Nn2c(C)nc3ccccc3c2=O)cc1,63.99
648,CN(Cc1nc2ccccc2n1CCN)C1CCCc2cccnc21,59.97
649,O=C(CCc1ccccc1)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,60.50000000000001
650,CC(C)C(CO)NCc1nc(-c2cccc(F)c2)ccc1F,45.15
651,COc1cccc(C(=O)NCCS(=O)(=O)N2CCCCCC2)c1,75.71
652,Cn1ccnc1C(=O)Nc1ccc(F)c(C2(C(F)F)COCC(N)=N2)c1,94.53
653,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1,83.61
654,COCCn1c(=NC(=O)COc2cccc(C)c2)sc2cc(S(C)(=O)=O)ccc21,86.96000000000001
655,CSc1ccccc1NC(=O)c1ccccc1N(C)S(C)(=O)=O,66.48
656,CC(C)CCC1CCCCN1C(=O)Nc1ccc(-n2ncn(C)c2=O)cc1,72.16
657,CN(Cc1cc(Cl)cc(Cl)c1)C(=O)c1cccc(CS(C)=O)c1,37.38
658,O=C(COc1ccc(F)cc1Br)NCc1ccccn1,51.22
659,Cc1cc(C)cc(OCC(O)Cn2nc(C)cc2C)c1,47.28
660,O=C(CCc1ccc(F)cc1)c1cc(F)ccc1OCC(O)CN1CCOCC1,59.0
661,CN1CC(Oc2ccc(Cl)cc2)=NC(SCC(=O)Nc2ccccc2)=N1,66.28999999999999
662,O=C(c1ccccc1)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,59.08000000000001
663,CC(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2n1,61.02
664,O=S(=O)(CC(O)COc1ccccc1Cl)c1ccccc1,63.60000000000001
665,CCNS(=O)(=O)c1ccc(C(=O)Nc2ccccc2)cc1,75.27
666,COC(C)C(=O)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1,60.03
667,Cc1ccc(C2CC[NH2+]CC2c2ccccc2)s1,16.61
668,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,46.17
669,CN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,49.41
670,Oc1[nH]nc(C(F)(F)F)c1Cc1ccc(Cl)cc1,48.91
671,CCCc1n[nH]c(C2CN(C(=O)c3ccc4c(c3)COC4)CCO2)n1,80.34
672,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CSc2ccccc2)c1-3,29.54
673,CN(C)c1ccc(NC(=S)c2ccccn2)cc1,28.16
674,CCOc1ccccc1N1CCN(Cc2ccccc2)CC1,15.71
675,Cc1cc(NC(=O)COC(=O)c2ccccc2O)no1,101.66
676,O=S(=O)(Nc1ccccn1)c1ccc(Cl)cc1,59.06
677,Cc1cc(N2CCCC3(CCC(=O)N(Cc4ccncc4)C3)C2)cc(C)[nH+]1,50.580000000000005
678,COc1ccc(C(=O)N2CCN(C(=O)CCc3ccncc3)CC2)cc1,62.74
679,Cn1nccc1C(=O)OCC(=O)Nc1cccc(Cl)c1,73.22
680,O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,29.1
681,CC(C)OCC(O)CN1CC2CC(C1)c1cccc(=O)n1C2,54.7
682,CN1C(=O)C(O)N=C(c2ccccc2)c2ccccc21,52.900000000000006
683,CC1CN2CCN(Cc3ccoc3)CC2CC1(C)c1cccc(O)c1,39.85
684,CN1CCN(C2c3ccc(Cl)cc3CCc3cccnc32)CC1,19.37
685,CN1CCN(S(=O)(=O)c2ccc(C(=O)Nc3ccccc3)cc2)CC1,69.72
686,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccc(F)cc3)cc21,72.47
687,CC(c1ccccc1)N1Cc2ccc(O)c(O)c2C1=O,60.77
688,COc1ccccc1SC1=C(O)CC(c2ccccc2)CC1=O,46.53
689,FC(F)(F)Oc1ccccc1CNC1CCCNC1c1ccccc1,33.29
690,COc1ccccc1NS(=O)(=O)c1ccc(C)c(C(N)=O)c1,98.49
691,COc1c(OCC2CC2)cc2c3c1-c1cc4c(cc1CC3N(C)CC2)OCO4,40.16
692,Cc1ccc(N2CCCC2=O)c(C(=O)N2CCN(C(C#N)C(C)C)CC2)c1,67.65
693,CCOc1cc2c3c(c1)-c1c(ccc(O)c1O)CC3N(C)CC2,52.93
694,O=C(CN1CCOCC1)Nc1ncc(Cc2cccc(Cl)c2)s1,54.46
695,OCC1(CCOc2ccccc2)CCN(Cc2ccncc2)CC1,45.59
696,CN(CC(O)CNCc1ccc(Cl)cc1)S(=O)(=O)c1cccc2cnccc12,82.53
697,CC(=O)c1ccc(NC(=O)CNC(=O)c2ccccc2C)cc1C,75.27000000000001
698,O=C1NCCN1CCN1CCN(Cc2ccccc2)CC1,38.82000000000001
699,COc1ccc(NC(=O)c2ccccc2)cc1,38.33
700,CC(Sc1nnc(-c2c[nH]c3ccccc23)n1CC1CCCO1)C(=O)N1CCCC1,76.04
701,CC[NH2+]C(Cc1nccs1)c1cc(F)ccc1C,29.5
702,CC(C)C(=O)N(C)Cc1ccc(C(=O)OC(C)C2CCOC2)cc1,55.84
703,CC(C)NC(=O)C1=CC(c2ccc3c(c2)OCO3)=NS(=O)(=O)N1C,97.3
704,O=C(Cn1nc(-c2ccccc2F)ccc1=O)N1CCC2(O)CCCCC2C1,75.43
705,NCCN1CCC(Nc2nc3ccccc3n2Cc2ccc(F)cc2)CC1,59.11
706,O=C(Nc1ccc(Cl)cn1)c1cnn2c1NC(=C1CC1)C=C2C(F)F,71.84
707,Fc1ccc(COCC2CCN(Cc3ccccc3)CC2)cc1,12.47
708,CC(=O)Nc1ccccc1C(=O)NCC1CCCO1,67.43
709,CCC(NC(=O)C1CCN(S(C)(=O)=O)CC1)c1ccc(C)c(C)c1,66.48
710,Cc1ccc(C)c(N2CCN(C(=O)Cn3cccc3)CC2)c1,28.48
711,CC(=O)NCC1OC(=O)N2c3ccc(-c4cncnc4)cc3OCC12,93.65
712,Cc1ccc(NC(=O)CCOc2ccccc2)cc1,38.33
713,COc1cc2c(cc1OC)C(c1ccccc1)N(CC(=O)NC(=O)Nc1ccccc1)CC2,79.9
714,O=C(CCS(=O)(=O)c1ccccc1)Nc1nccs1,76.13
715,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,15.27
716,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)N=C(N)OC4CC43)c2)nc1,113.39
717,CC(c1ccc(-c2ccccc2)cc1)C(N)C(=O)N1CCC(F)C1,46.330000000000005
718,COc1ncccc1C(=O)Nc1nc(-c2c(F)cccc2F)cs1,64.11
719,CCS(=O)(=O)N1CCN(Cc2nc(O)c3ccccc3n2)CC1,86.63000000000001
720,COc1ccc2c3c1OC1C4(OC)C=CC5(CC4c4ccc(N)cc4)C(C2)N(C)CCC315,56.95
721,Cc1ccc(C(=O)NC2CCC(CCN3CCC(c4coc5ccccc45)CC3)CC2)cn1,58.370000000000005
722,CCC(NC(=O)c1c(Cl)c(-c2ccccc2)nc2ccccc12)c1ccccc1,41.99
723,COc1ccc2nc(NC(=O)C(C)C)sc2c1,51.22
724,CCCNC(=O)Cn1c(-n2nc(C)cc2C)nc(CCC)cc1=O,81.81
725,Cc1cccc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,93.8
726,CNc1ncccc1C(=O)N(Cc1ccc(OC)c2ccccc12)C(C)C,54.46000000000001
727,COc1ccccc1NC(=O)COc1ccccc1,47.56
728,COc1ccccc1Cc1nnc(NC(=O)c2ccc(C)cc2)s1,64.11000000000001
729,COc1ccc(C(CNC(=O)c2ccco2)N2CCOCC2)cc1,63.94
730,COC(=O)c1cc(CN(C)C(=O)C2(c3ccc(F)cc3)CCCC2)oc1C,59.75
731,Cc1ccc(-c2nnn(CC(=O)NC3CCCn4c(C)nnc43)n2)cc1,103.41
732,CC(CNCC1CC1)Oc1cccc2ccc(N)nc12,60.17
733,Cc1ccccc1C(=O)OCC(=O)N1CC(=O)Nc2ccccc21,75.71000000000001
734,CC(=O)C1=C(O)C(=O)N(CCN2CCOCC2)C1c1ccccc1,70.08
735,CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)CN3CCOCC3)CC2)no1,91.15
736,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C(C)C)C1,39.34
737,OCCOCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,41.93000000000001
738,Cc1cc(C)cc(NC(=O)CN2CCN(C(=O)C3CCCO3)CC2)c1,61.88000000000001
739,COc1cccc(-c2nc(CN3CCOCC3)co2)c1,47.73
740,CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,52.98
741,O=C(NCC12CCC3(O1)C1Cc4ccc(O)cc4C3(CCN1CC1CC1)C2)c1ccccc1O,82.03
742,Cc1cnc(C(=O)Nc2cccc(C3(C)COCC(N)=N3)c2)cn1,102.49
743,COc1ccc(N2C(=O)C3CCCN3C2c2cccc(OC)c2)cc1,42.010000000000005
744,Cc1nn(Cc2ccccc2)c(C)c1CCC(=O)O,55.120000000000005
745,COc1c(Br)cc(C=CC(=O)NCCCN)cc1Br,64.35
746,Cc1ccc2oc(-c3nc(C4CCOC4)no3)cc2n1,74.18
747,Cc1ccnc(NC(=S)N2CCN(c3ccc(O)cc3)CC2)c1,51.63000000000001
748,CC(=O)c1cn(CC(=O)NC2CCS(=O)(=O)C2)c2ccccc12,85.24000000000001
749,COc1ccc2nccc(C(O)CCC3CCN(C4CC(c5ccc(C#N)cc5)C4)CC3C(=O)O)c2c1,106.68
750,COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,54.26
751,CC(=O)c1cccc(NC(=O)c2c(C)nn(-c3ccccc3)c2-n2cccc2)c1,68.92
752,Cc1cnc(C(=O)Nc2ccc(F)c(C3(C)COCC(N)=N3)c2)cn1,102.49
753,CN(C)C1(C[NH2+]Cc2cn(C)nc2-c2ccncc2)CCOCC1,59.790000000000006
754,O=C(COc1ccc2c(c1)OCO2)N1CCC(Cc2ccc(CO)cc2)C1,68.23
755,CC(C)(C)C(=O)NCC1Cc2cc(C(C)(C)C)ccc2O1,38.33
756,O=C(NCc1cccc(Cl)c1)C1CCCN1CCCc1ccccc1,32.34
757,O=S(=O)(c1cccc2ccccc12)c1cccc2oc(N3CCNCC3)nc12,75.44
758,CCOC(=O)N1CCC(NC(=O)c2ccc(Cl)cc2)CC1,58.64
759,Cc1ccccc1C1CC1C(=O)Nc1cccc(OCC(N)=O)c1,81.41999999999999
760,O=C(NCC(c1cccs1)N1CCOCC1)c1ccc(F)cc1Cl,41.57000000000001
761,O=C(O)C1CCC(=O)N1Cc1ccc(Cl)cc1,57.61
762,CC(=O)NCC1CN(c2ccc(-n3cnc(Cl)n3)c(F)c2)C(=O)O1,89.35000000000001
763,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,53.010000000000005
764,Cc1cc2c(c(=O)n1CC1CCCO1)C(c1ccco1)C(C#N)=C(N)O2,103.41
765,CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(N2CCN(C)CC2)cc1,52.88000000000001
766,CCC1CN2CCC1CC2C(O)c1cc(-c2cccnc2)nc2ccc(OC)cc12,58.48
767,Cc1ccc2c(c1)N(CC(=O)NC1CCC(C)CC1)C(=O)c1cccnc1O2,71.53
768,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4cncs4)n[nH]c2-3)CC1,48.05
769,COc1cccc(OC)c1OCCNCC1CSc2ccccc2C1=O,56.79
770,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCC2,32.34
771,CCOC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1,60.45
772,Oc1cncc(-c2ccccc2OC2CC3CNCC2C3)c1,54.38000000000001
773,Cc1cc(C(=O)N2CCOC(CC(c3ccccc3)c3ccccc3)C2)[nH]n1,58.22
774,O=C(NC1C2CCN(CC2)C1Cc1cccnc1)c1cccc(Cl)c1,45.23
775,Cc1nc(C2CC3CSC(N)=NC3(c3ccc(F)cc3F)CO2)no1,86.53
776,COc1ccc(NC(=O)N2CCC(C(=O)N3CCCC(C)C3)CC2)cc1,61.88
777,OC(CNCCOc1ccc(Cl)cc1)COc1ccccc1,50.72
778,CC(C)C(CO)NCc1nc(-c2ccc(F)c(F)c2)ccc1F,45.15
779,O=C(COc1ccc(Cl)cc1)Nc1ccccc1Cl,38.33
780,Cc1nc(NC(=O)CCc2cc(F)ccc2F)sc1-c1nnc([S-])n1C,72.70000000000002
781,COC1CCC(CC(=O)NC2CC[NH+](C)C2c2ccc(Cl)cc2)CC1,42.77
782,CC(=O)NC(C)c1ccc(OC2CCN(c3ccc(F)c(C)n3)C2)cc1,54.46
783,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,88.24000000000001
784,CC(CCn1cccn1)[NH2+]Cc1ccc2nonc2c1,73.35
785,Oc1c(CN2CCSCC2)cc(Cl)c2cccnc12,36.36
786,CC1N(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1(C)O,82.77
787,CC(C)COc1ccc(Cl)cc1Cc1cccc(C(=O)O)n1,59.42
788,Oc1ccc2c3c1OC1c4[nH]c5cc6ccccc6cc5c4CC4(O)C(C2)N(CC2CC2)CCC314,68.72
789,O=C(Nc1ccccc1)C1COc2ccccc2O1,47.56
790,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(C(=O)O)cc2)CCO1,114.12
791,Cc1ccc(NC(=O)C2(C)CCN2Cc2ccccc2OC(F)F)cc1,41.57000000000001
792,CC(=O)N1c2ccc(S(=O)(=O)NCCc3ccccc3)cc2CC1C,66.48
793,NC(=O)CC1CCCCN1C(=O)C1CC1c1cccc(F)c1,63.400000000000006
794,Clc1ccccc1-c1nc(CN2CC=CCC2)co1,29.270000000000003
795,Cc1c(C(=O)Nc2ccc(F)cc2F)oc2c1C(O)CC(C)(C)C2,62.47
796,C=Cc1ccc(C2CC3CCC(C2C(=O)OC)N3C)cc1,29.54
797,Cc1cccc(NC(=O)CN2CCC(c3nccs3)CC2)c1,45.23
798,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)C1,67.58999999999999
799,CCOc1ccc(C(=O)Nc2c[nH]cc(Br)c2=O)cn1,84.08
800,CCC(NC(=O)c1c(CS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,76.13
801,CC(C)NC(=O)CN(C)C(=O)C(=O)c1cnn(-c2ccccc2)c1,84.30000000000001
802,CC1CN(Cc2cn(C)nc2-c2cccnc2)CCN1CC(F)(F)F,37.190000000000005
803,CCNC(=O)NCc1nc(-c2ccc(OC)cc2)no1,89.28
804,O=C(c1cc(Cl)c[nH]1)N1CCN(CCc2ccccn2)CC1,52.23
805,Cn1cc(C(=O)NC2C(C)(C)C(Oc3ccc(C#N)c(Cl)c3)C2(C)C)cn1,79.94000000000001
806,COc1ccccc1C1Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2C2C=CCC21,61.88
807,CCOCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,65.25999999999999
808,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc1,97.83
809,COc1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1N1CCNCC1,70.67
810,O=C(O)c1ccc2c(c1)C(=O)C(n1ccnc1)CC2,72.19
811,COc1ccc(OC)c(NC(=O)c2ccco2)c1,60.7
812,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2cccc2)CC1,37.71
813,CC(C)c1ncc(SCC(O)c2ccccc2Cl)c(C(=O)[O-])n1,86.14
814,CCC(=O)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,60.50000000000001
815,COCCn1cnn(C[NH+](C2CC2)C2CCc3ccccc32)c1=S,36.42
816,Cc1ccccc1N1CCN(C2CCCN(C(=O)c3cnsn3)C2)CC1,52.57
817,O=C(c1cn(-c2ccccc2)nc1-c1ccccc1)N1CCN(CC2CCCO2)CC1,50.60000000000001
818,CC(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc21,66.48
819,O=C(O)CN1CCN(Cc2ccc(F)cc2Cl)C1=O,60.85
820,CN1CCN(c2nc3sccc3n3cccc23)CC1,23.78
